Pros_No,married,own_home,household_size,income,age,zip_code
4906,1,0,3,65,34,21122
4907,0,1,2,60,35,22901
4908,1,1,2,35,66,21037
4909,0,1,2,35,47,8060
4910,1,1,2,80,71,21044
4911,1,1,2,35,56,22030
4912,0,1,2,35,54,22315
4913,1,1,6,35,38,8107
4914,0,1,4,35,55,21401
4915,1,1,3,70,57,8062
4916,1,1,2,35,62,8088
4917,0,1,4,35,51,8234
4918,0,1,1,35,66,21784
4919,1,1,3,95,43,8053
4920,1,1,5,155,47,20187
4921,1,1,4,35,46,8527
4922,1,1,2,55,58,20171
4923,1,1,1,95,89,22207
4924,0,0,1,35,56,21229
4925,0,1,6,160,52,19087
4926,1,1,2,40,63,19087
4927,1,1,2,35,50,20878
4928,0,0,3,135,39,20186
4929,1,0,1,35,56,21784
4930,1,0,4,85,68,8022
4931,0,1,2,35,55,22309
4932,0,1,1,130,52,8034
4933,1,0,1,35,44,8096
4934,1,1,2,105,49,8050
4935,1,1,3,50,63,8004
4936,0,1,1,35,64,8724
4937,0,0,1,75,56,20009
4938,1,1,2,155,67,21061
4939,0,1,4,175,42,20016
4940,1,1,2,95,54,19004
4941,0,1,6,35,53,22314
4942,1,1,2,35,55,8062
4943,0,1,3,35,73,21207
4944,0,1,3,35,58,19002
4945,0,1,2,130,77,22102
4946,1,1,4,90,53,22101
4947,1,1,3,35,66,21401
4948,0,1,3,35,47,19136
4949,1,1,3,135,49,8088
4950,1,1,2,175,38,8050
4951,1,1,6,65,48,20882
4952,1,1,4,60,48,22182
4953,0,1,4,125,62,21117
4954,0,1,3,35,80,19111
4955,1,1,4,125,43,21042
4956,1,1,3,75,58,22192
4957,1,1,2,35,73,8742
4958,0,0,1,40,81,20877
4959,1,1,5,175,43,22180
4960,1,1,3,35,47,23229
4961,1,1,3,35,72,8050
4962,1,0,3,35,53,22044
4963,0,1,1,60,74,22182
4964,1,1,3,35,59,8690
4965,1,1,5,35,38,8010
4966,1,1,3,175,69,20136
4967,1,1,3,35,37,23233
4968,1,1,2,45,47,19083
4969,0,1,2,35,61,20003
4970,1,1,3,60,62,22033
4971,0,1,3,175,33,21029
4972,0,0,3,35,35,21212
4973,1,1,3,35,41,22193
4974,1,1,1,35,51,20111
4975,1,1,2,35,54,8691
4976,0,1,1,75,55,20187
4977,0,1,1,35,62,20016
4978,1,1,4,175,48,8033
4979,0,1,3,35,51,22180
4980,1,1,6,175,67,20191
4981,1,1,3,100,62,20015
4982,0,0,1,35,30,8050
4983,0,1,4,130,46,8540
4984,0,1,4,45,36,21014
4985,0,1,5,60,77,22207
4986,0,1,5,50,47,23113
4987,1,1,4,45,51,18901
4988,1,1,2,35,38,21771
4989,0,1,2,115,42,20876
4990,1,1,2,115,43,23233
4991,1,1,4,35,43,8055
4992,0,1,4,35,72,8055
4993,0,1,3,35,44,20111
4994,1,1,3,90,72,20175
4995,1,1,4,35,46,21210
4996,0,1,1,45,39,22314
4997,1,1,4,60,49,8003
4998,0,1,3,45,29,8075
4999,1,1,8,65,47,8201
5000,1,1,3,35,80,22151
5001,1,1,3,35,72,8701
5002,1,1,5,40,42,20878
5003,1,1,2,40,76,21158
5004,1,1,3,35,42,22407
5005,0,0,2,35,38,19002
5006,1,1,2,175,59,20901
5007,1,1,4,45,36,8731
5008,0,1,1,35,45,21122
5009,1,1,2,145,59,8550
5010,0,1,4,35,63,19152
5011,1,0,2,140,56,19010
5012,1,1,3,45,53,19002
5013,1,1,1,50,55,22046
5014,1,1,4,85,54,22213
5015,1,1,3,40,44,19067
5016,0,1,3,35,47,22039
5017,1,1,3,60,68,20879
5018,1,1,3,35,61,21042
5019,1,1,2,50,58,8759
5020,0,1,1,35,73,8048
5021,1,1,2,55,56,20110
5022,0,1,3,35,53,21210
5023,1,1,3,70,71,22039
5024,0,1,5,35,70,20877
5025,1,1,4,35,56,22153
5026,1,1,1,40,51,21207
5027,0,1,1,35,62,22206
5028,0,1,3,35,52,22602
5029,0,0,2,60,39,22043
5030,0,1,2,75,51,19111
5031,1,1,1,140,40,8054
5032,0,1,4,50,66,20111
5033,1,1,2,35,43,21209
5034,1,1,1,50,47,20180
5035,0,1,2,100,54,20180
5036,0,1,4,175,49,20853
5037,1,1,1,35,44,22207
5038,1,0,1,35,47,21784
5039,0,1,3,35,38,8022
5040,1,1,3,35,49,21030
5041,0,1,2,80,60,20169
5042,0,1,2,35,76,20853
5043,1,1,2,35,38,23185
5044,1,1,3,90,56,21228
5045,0,1,7,155,56,21042
5046,0,1,4,145,36,22039
5047,1,1,5,60,58,22193
5048,1,1,4,35,55,8755
5049,0,1,3,80,59,8691
5050,1,1,3,110,68,22039
5051,0,1,4,35,62,8065
5052,1,1,3,150,52,22015
5053,1,1,4,175,50,20817
5054,1,1,4,35,53,22554
5055,0,1,3,80,49,22315
5056,1,1,5,45,51,21014
5057,1,1,3,35,30,22151
5058,1,1,4,35,53,21108
5059,1,1,3,135,69,21210
5060,1,1,4,175,56,20194
5061,1,1,1,175,71,20817
5062,1,1,3,90,58,22043
5063,0,1,2,55,38,20176
5064,1,1,6,35,44,8053
5065,1,1,2,35,74,21158
5066,0,1,2,35,52,21236
5067,1,0,3,35,42,20008
5068,0,1,1,35,60,20171
5069,0,1,4,110,55,21212
5070,0,1,3,175,40,22901
5071,1,1,4,45,58,22101
5072,1,1,4,35,44,20124
5073,0,1,2,35,47,22207
5074,1,1,2,175,38,8057
5075,0,1,1,35,62,8721
5076,0,1,1,35,67,20024
5077,1,1,2,130,64,20815
5078,1,0,1,35,53,18901
5079,0,1,1,35,83,8757
5080,0,1,2,35,58,21234
5081,0,1,3,85,59,19020
5082,0,1,2,175,47,21044
5083,1,1,2,70,74,22015
5084,1,1,3,35,50,20120
5085,1,1,3,120,75,20815
5086,1,1,3,55,48,22015
5087,1,1,2,35,51,19002
5088,0,1,1,170,57,20852
5089,1,1,3,40,54,21158
5090,0,1,1,35,49,22042
5091,0,1,3,35,67,8540
5092,0,1,2,35,53,8003
5093,1,1,3,130,73,22601
5094,1,1,4,175,63,21212
5095,1,1,3,35,48,23233
5096,1,1,1,35,33,21122
5097,0,1,3,35,42,8361
5098,1,1,4,65,48,22401
5099,1,1,2,40,41,20872
5100,0,1,3,175,58,8002
5101,0,1,2,35,37,22601
5102,1,1,3,35,38,20720
5103,1,1,3,70,53,20141
5104,1,1,4,35,53,18966
5105,0,1,2,160,78,8234
5106,0,1,5,35,36,8225
5107,1,1,3,55,53,19004
5108,1,1,3,85,58,21114
5109,1,1,2,35,79,8691
5110,0,1,1,50,46,22301
5111,0,1,4,70,75,18901
5112,0,1,2,35,34,20817
5113,1,1,2,40,59,22407
5114,0,1,1,35,34,18901
5115,0,1,2,90,62,22309
5116,0,1,2,95,58,23113
5117,0,0,1,105,36,20007
5118,1,1,2,35,57,19128
5119,1,1,2,35,79,22043
5120,0,1,1,35,56,8873
5121,0,1,3,100,38,22901
5122,1,1,2,70,48,22031
5123,1,1,3,125,58,20882
5124,0,1,2,110,46,20850
5125,0,1,3,40,62,20111
5126,1,1,3,35,53,21771
5127,1,1,2,55,48,22046
5128,1,1,2,145,83,20814
5129,0,1,1,35,53,21701
5130,1,0,1,70,33,19106
5131,1,1,3,175,73,8005
5132,1,1,2,35,42,22039
5133,0,1,4,175,77,21702
5134,1,1,4,75,39,21012
5135,1,1,4,175,48,22153
5136,0,0,1,40,67,20902
5137,1,1,4,170,55,22003
5138,1,1,6,35,56,8205
5139,0,1,1,35,56,19103
5140,0,1,2,35,30,22032
5141,1,1,2,35,64,19087
5142,1,1,3,125,56,8223
5143,0,1,6,135,53,8053
5144,1,1,6,55,67,18966
5145,0,1,3,65,71,22124
5146,1,1,4,140,37,22044
5147,1,1,2,35,81,21030
5148,1,1,2,35,54,20910
5149,1,1,3,40,62,8210
5150,0,1,6,175,44,20170
5151,1,1,2,175,41,8302
5152,0,1,3,35,47,21158
5153,0,0,1,35,29,23185
5154,1,1,3,50,45,8057
5155,0,1,1,35,86,8757
5156,0,1,1,175,35,20016
5157,1,1,2,175,80,22308
5158,1,1,2,115,44,8205
5159,0,0,3,35,29,21113
5160,1,0,2,35,81,21061
5161,1,1,3,35,61,19006
5162,0,1,3,35,34,8053
5163,0,1,2,135,64,21209
5164,1,1,2,140,43,22407
5165,1,1,2,60,77,22151
5166,1,1,3,70,60,20855
5167,1,1,4,175,56,21133
5168,1,1,3,35,45,19096
5169,1,1,3,35,52,22309
5170,0,1,1,35,63,20874
5171,0,1,5,35,60,20854
5172,1,1,2,40,68,8755
5173,1,1,2,35,53,22304
5174,1,1,3,35,58,8002
5175,1,1,2,35,52,21204
5176,0,0,4,60,36,8054
5177,0,1,1,35,62,20853
5178,0,1,1,65,62,8077
5179,1,1,3,175,49,8043
5180,0,1,2,35,35,8234
5181,1,1,2,35,62,20850
5182,1,1,2,110,77,21042
5183,1,1,2,35,57,22031
5184,1,1,1,45,69,20109
5185,1,1,3,35,35,20724
5186,1,1,2,40,61,8080
5187,0,1,2,175,39,22207
5188,0,0,2,175,57,22201
5189,0,1,1,35,37,20003
5190,1,1,4,45,59,8005
5191,1,1,6,40,57,21234
5192,0,1,1,55,68,8008
5193,1,1,5,55,59,21771
5194,0,1,2,35,78,8757
5195,1,1,3,55,72,8690
5196,0,1,2,35,54,8022
5197,0,1,1,35,51,8361
5198,0,1,4,35,45,20882
5199,1,1,4,175,70,20008
5200,0,0,1,170,34,21093
5201,1,1,2,35,46,20187
5202,0,1,5,175,57,20723
5203,1,1,3,35,43,22033
5204,0,1,1,35,43,21046
5205,0,1,3,35,44,22630
5206,0,1,1,85,59,19067
5207,1,1,3,55,50,22192
5208,1,1,3,35,64,20906
5209,0,1,1,65,44,20009
5210,0,1,5,35,55,20878
5211,0,1,5,45,58,21046
5212,0,1,4,35,50,21701
5213,0,1,4,65,39,8026
5214,0,1,2,35,45,21131
5215,1,1,5,35,59,21030
5216,1,1,2,35,59,18966
5217,0,1,4,35,56,19067
5218,1,1,3,175,64,20016
5219,0,1,2,70,47,21060
5220,1,0,4,50,41,22407
5221,0,1,4,35,57,19115
5222,1,0,1,35,64,20175
5223,0,1,3,175,49,21701
5224,0,1,2,35,54,22401
5225,1,1,3,100,66,19446
5226,1,1,2,35,39,19010
5227,1,1,4,35,46,20715
5228,1,1,2,175,48,22041
5229,1,1,2,40,34,23113
5230,1,0,2,70,42,22901
5231,0,0,1,35,73,8005
5232,0,1,6,35,74,22026
5233,0,1,3,60,67,20906
5234,1,1,2,65,44,20817
5235,1,1,2,60,86,22407
5236,1,1,2,35,67,19067
5237,0,1,1,175,42,22102
5238,1,1,4,55,57,20832
5239,0,1,3,160,52,22180
5240,1,1,3,90,63,21114
5241,1,1,4,110,57,19067
5242,0,1,1,35,86,22042
5243,1,1,4,110,58,21797
5244,1,1,3,65,53,20715
5245,0,1,1,75,62,22124
5246,1,1,1,40,81,8701
5247,1,1,2,35,47,21228
5248,0,1,1,35,36,20009
5249,1,1,2,35,87,8753
5250,1,1,2,35,74,23185
5251,1,1,4,35,50,19087
5252,0,1,2,175,45,22554
5253,0,1,1,85,52,19119
5254,1,1,1,35,54,20902
5255,0,1,2,105,54,21234
5256,1,0,1,35,83,19111
5257,0,1,3,35,54,19046
5258,0,0,2,50,51,20036
5259,0,1,5,100,43,20124
5260,1,1,2,75,75,21401
5261,1,1,4,55,45,8081
5262,1,1,5,80,51,19067
5263,0,1,3,90,44,22207
5264,0,1,5,35,57,20723
5265,1,1,4,175,44,22193
5266,1,1,2,105,54,22180
5267,0,1,5,45,46,18901
5268,1,1,2,35,48,22101
5269,1,1,1,35,56,20171
5270,0,0,3,35,39,20815
5271,1,1,2,90,47,21157
5272,0,1,3,40,44,21014
5273,1,1,3,35,81,20832
5274,1,1,3,175,53,20194
5275,0,1,2,35,48,22307
5276,1,1,4,115,56,20832
5277,1,1,5,35,37,21015
5278,1,1,5,85,40,22043
5279,1,1,1,35,88,22031
5280,1,1,4,80,60,8628
5281,1,1,5,35,49,20854
5282,0,1,2,40,53,8816
5283,0,0,1,55,67,22031
5284,1,1,1,35,38,21236
5285,0,1,1,125,53,8008
5286,1,1,1,35,61,21234
5287,0,1,1,50,53,22043
5288,0,1,5,175,35,22015
5289,1,1,2,35,46,19046
5290,1,1,5,35,41,8221
5291,1,1,5,35,54,21093
5292,0,1,4,65,52,20016
5293,0,1,4,175,46,20906
5294,0,1,2,40,86,19136
5295,1,1,2,35,55,22031
5296,0,1,3,35,36,20817
5297,1,0,2,35,88,21204
5298,1,1,2,80,64,21208
5299,0,0,1,60,37,21117
5300,0,0,1,175,48,22209
5301,1,1,2,100,71,22015
5302,0,1,4,85,57,23229
5303,1,0,1,35,80,21030
5304,1,1,4,100,53,21117
5305,0,1,2,175,48,8742
5306,0,1,1,70,55,22301
5307,1,1,5,40,51,8724
5308,0,1,3,120,46,20833
5309,1,1,2,35,32,20120
5310,1,1,3,75,66,8033
5311,1,1,4,35,43,22150
5312,1,1,3,55,71,21701
5313,1,1,2,40,74,8540
5314,1,1,3,75,60,8610
5315,0,1,1,115,73,22066
5316,1,1,2,110,58,22407
5317,1,1,4,130,39,19446
5318,0,1,2,80,46,22701
5319,1,1,2,40,78,21204
5320,1,1,3,35,56,20176
5321,1,1,3,35,78,22031
5322,0,1,1,35,44,20904
5323,1,1,4,35,41,20171
5324,1,0,2,35,55,22304
5325,1,1,4,95,52,8008
5326,0,1,1,70,66,8022
5327,0,1,1,65,48,22032
5328,0,1,1,175,40,20015
5329,1,1,2,35,85,21234
5330,0,0,1,50,41,22043
5331,1,1,3,35,76,8108
5332,0,1,2,155,65,21797
5333,1,1,2,50,80,18901
5334,0,1,6,90,42,22407
5335,1,1,1,35,49,21702
5336,1,1,2,35,59,20882
5337,1,1,4,75,37,20015
5338,0,1,2,90,35,21014
5339,1,0,1,35,48,19446
5340,1,1,2,35,75,20770
5341,1,1,2,35,54,21204
5342,1,1,5,35,52,21403
5343,1,1,2,175,58,22079
5344,0,1,2,75,38,20147
5345,0,1,3,120,52,22554
5346,1,1,2,35,72,21093
5347,1,1,2,95,54,20008
5348,1,1,3,90,57,20715
5349,0,1,3,70,57,18901
5350,1,1,3,35,60,8035
5351,1,1,1,160,45,20816
5352,1,0,3,35,46,19020
5353,1,1,1,65,61,8054
5354,1,1,9,40,46,8619
5355,0,1,2,80,34,18901
5356,1,1,3,40,43,20853
5357,0,1,2,50,50,22310
5358,0,1,4,35,38,8520
5359,1,1,2,35,61,24060
5360,0,1,2,115,68,22102
5361,1,1,4,35,64,21210
5362,0,1,2,175,61,20854
5363,1,1,1,35,55,22201
5364,0,1,1,90,59,21208
5365,1,1,2,35,57,22192
5366,1,1,4,40,74,20902
5367,0,1,3,45,49,20170
5368,0,1,3,35,30,20191
5369,1,1,4,50,52,8003
5370,1,1,4,125,49,22066
5371,1,1,2,145,62,20783
5372,1,1,4,35,59,8619
5373,1,1,1,35,29,20003
5374,1,1,3,35,89,21029
5375,0,1,3,35,57,21403
5376,1,1,5,90,46,8080
5377,0,0,1,65,35,20815
5378,1,1,2,120,40,22003
5379,1,1,3,35,84,22308
5380,0,0,2,35,76,19446
5381,1,1,4,35,52,8081
5382,1,1,4,45,44,19006
5383,0,1,2,35,40,19067
5384,1,1,4,35,43,18940
5385,1,1,3,35,45,21212
5386,1,1,4,135,66,20723
5387,1,1,4,35,65,8753
5388,0,1,1,35,84,22630
5389,0,1,5,50,59,20770
5390,1,1,3,55,58,19046
5391,1,1,5,105,50,21771
5392,1,1,3,35,42,8081
5393,0,1,4,35,51,22901
5394,0,1,2,35,29,20904
5395,0,1,1,35,47,21234
5396,1,1,1,55,73,20186
5397,0,1,2,35,82,19038
5398,1,1,3,175,55,21042
5399,1,1,1,35,80,8759
5400,1,1,2,60,78,22015
5401,1,1,4,105,47,22066
5402,0,1,4,35,74,23229
5403,1,1,6,35,53,19053
5404,0,1,4,35,74,20111
5405,1,1,2,35,55,20009
5406,1,1,4,175,41,22101
5407,1,1,4,80,47,19002
5408,1,1,1,70,64,8009
5409,1,1,4,90,50,20853
5410,0,0,1,65,35,20007
5411,1,1,2,35,38,18901
5412,1,1,4,45,55,19067
5413,1,1,4,140,50,22039
5414,1,1,3,175,57,8034
5415,1,1,3,35,54,8054
5416,1,1,2,35,80,8724
5417,0,1,1,35,54,20817
5418,1,1,2,45,87,19135
5419,1,1,2,35,53,8223
5420,0,0,1,80,42,21209
5421,0,0,1,35,32,22310
5422,0,1,3,35,41,21104
5423,1,1,2,175,70,20151
5424,1,1,2,45,72,21093
5425,0,1,1,35,58,20008
5426,1,1,3,175,53,21229
5427,1,1,1,35,38,18940
5428,1,1,2,35,53,20124
5429,0,0,3,35,57,21784
5430,1,1,1,155,58,22042
5431,0,1,1,60,83,22308
5432,0,1,2,35,59,20008
5433,0,1,1,45,74,22124
5434,1,0,7,35,45,22701
5435,0,1,1,50,31,21210
5436,0,1,2,105,55,21212
5437,0,1,1,75,48,21136
5438,1,1,3,35,49,22124
5439,0,1,2,135,40,21204
5440,0,1,1,35,59,20016
5441,1,1,3,35,78,20744
5442,0,1,1,35,42,22304
5443,1,0,2,105,57,21228
5444,1,1,1,135,48,21163
5445,0,1,3,120,64,22101
5446,1,1,4,35,52,23229
5447,1,1,5,90,58,8087
5448,1,1,1,140,82,21210
5449,0,1,1,175,42,22315
5450,1,1,1,135,42,20151
5451,1,1,2,35,80,8534
5452,1,1,2,175,53,21401
5453,0,1,3,40,45,21029
5454,1,0,4,55,52,21401
5455,0,1,3,35,34,8043
5456,0,1,5,35,64,19038
5457,0,1,3,35,44,20180
5458,0,1,2,35,56,21401
5459,1,1,3,150,58,21122
5460,0,1,4,35,54,8080
5461,1,0,1,35,52,22044
5462,0,1,3,50,54,20853
5463,1,1,6,175,48,8534
5464,0,1,6,60,37,21229
5465,1,1,2,35,74,8701
5466,1,1,5,155,52,21075
5467,0,1,3,35,38,19087
5468,1,1,3,45,55,8087
5469,0,0,1,35,87,22602
5470,1,1,6,65,38,8009
5471,1,1,3,35,51,21204
5472,1,1,6,35,53,23233
5473,1,1,3,35,60,8077
5474,1,1,3,35,63,8009
5475,1,1,1,85,57,19002
5476,0,1,2,90,34,18901
5477,1,1,5,40,58,21209
5478,1,1,6,35,41,18940
5479,1,1,4,130,77,19006
5480,1,0,2,80,44,20814
5481,1,1,3,55,41,19046
5482,1,1,3,35,52,19154
5483,0,1,1,35,41,22181
5484,0,1,4,35,56,22030
5485,0,1,2,120,54,20854
5486,1,1,5,35,53,8221
5487,1,1,3,75,46,8723
5488,1,1,5,35,62,20833
5489,1,1,4,40,53,8003
5490,0,1,5,35,60,20003
5491,0,1,5,35,75,20895
5492,1,1,5,35,66,22315
5493,0,1,4,50,56,21210
5494,0,1,4,35,58,8691
5495,1,1,3,35,55,22307
5496,1,1,4,95,43,21702
5497,1,1,3,175,80,22304
5498,1,1,3,45,66,8205
5499,0,1,2,60,53,20707
5500,1,1,2,55,42,20170
5501,0,1,1,35,71,21210
5502,0,1,1,35,75,22032
5503,1,0,1,65,33,21228
5504,1,1,3,35,45,8065
5505,0,1,4,35,65,20905
5506,1,1,2,35,55,8691
5507,0,1,1,175,61,22102
5508,1,1,5,100,46,20816
5509,1,1,2,35,43,20902
5510,1,1,1,130,38,20191
5511,0,1,2,170,66,8540
5512,0,1,2,75,50,8048
5513,0,1,1,65,50,21113
5514,1,1,1,35,44,21234
5515,0,1,5,35,78,19020
5516,1,1,1,50,42,22182
5517,1,1,4,110,44,20902
5518,1,1,3,35,54,19096
5519,1,1,6,95,44,19046
5520,0,1,1,175,68,20187
5521,1,0,3,35,52,21784
5522,1,1,5,40,37,8753
5523,0,1,5,35,51,20852
5524,1,1,4,35,86,21784
5525,1,1,6,60,41,20148
5526,0,1,2,40,53,20814
5527,1,1,3,35,53,19114
5528,0,1,2,35,61,21054
5529,0,1,1,35,45,22204
5530,1,1,5,35,59,22407
5531,1,1,3,35,53,21228
5532,1,1,4,35,38,22043
5533,0,1,1,95,61,21054
5534,1,1,1,110,64,20901
5535,1,1,4,35,41,21158
5536,0,1,3,35,43,21236
5537,1,0,1,50,26,19128
5538,1,1,3,35,50,22630
5539,1,1,1,175,56,19087
5540,1,1,4,100,40,20814
5541,0,1,3,135,50,22308
5542,1,1,3,45,48,21093
5543,1,1,4,65,54,22030
5544,1,1,4,135,54,20852
5545,0,1,3,90,55,21228
5546,0,0,2,35,55,18940
5547,1,1,4,35,64,8302
5548,1,1,4,155,65,21108
5549,0,1,3,55,56,21014
5550,1,1,2,175,57,19087
5551,1,1,2,75,58,23113
5552,0,1,3,120,53,20904
5553,1,1,2,35,66,21228
5554,1,1,2,105,42,21403
5555,0,1,1,140,55,21401
5556,1,1,3,35,45,8215
5557,1,0,5,35,46,22180
5558,0,1,1,75,40,21117
5559,0,1,3,175,70,8106
5560,0,1,5,35,54,20171
5561,1,1,4,175,54,22101
5562,0,1,6,75,47,21286
5563,1,0,1,35,54,8540
5564,0,1,6,120,56,20147
5565,0,1,3,35,47,20910
5566,0,1,3,80,63,22193
5567,0,0,1,35,85,20770
5568,1,0,2,60,41,20707
5569,0,1,8,35,46,19020
5570,0,1,2,175,51,22911
5571,0,1,1,35,61,22304
5572,0,1,2,35,43,22031
5573,1,1,6,35,38,8075
5574,0,1,5,35,63,8540
5575,1,1,2,165,48,21014
5576,0,1,2,55,46,21230
5577,0,1,1,40,46,22201
5578,0,1,4,65,40,8016
5579,1,0,2,45,51,20895
5580,0,1,3,35,67,22015
5581,0,1,2,35,68,20878
5582,0,1,2,45,52,21044
5583,1,1,3,35,79,19047
5584,1,1,2,35,48,21212
5585,0,0,1,65,46,20036
5586,0,0,1,35,46,20016
5587,1,1,2,150,67,21403
5588,1,1,4,40,46,21131
5589,1,0,3,50,66,20852
5590,0,1,3,135,51,23229
5591,0,1,2,175,58,8753
5592,1,1,2,175,51,22308
5593,1,1,3,90,60,8055
5594,1,1,2,35,44,8330
5595,1,1,3,60,51,20147
5596,1,1,2,35,63,22309
5597,1,1,7,75,37,21014
5598,0,1,2,50,74,20852
5599,1,1,3,35,37,20147
5600,1,1,4,175,65,8226
5601,1,1,3,35,56,8034
5602,1,0,1,35,37,23233
5603,1,1,2,35,54,19053
5604,0,1,2,70,63,21114
5605,1,1,2,85,58,8215
5606,1,1,2,35,55,20147
5607,1,1,3,35,56,23233
5608,0,0,1,75,46,20912
5609,1,1,4,130,63,20171
5610,1,1,3,35,75,8037
5611,0,1,2,75,36,19010
5612,0,1,3,175,59,22304
5613,0,0,1,35,41,20015
5614,0,1,1,35,51,20175
5615,1,1,5,175,73,20872
5616,1,1,3,70,55,21108
5617,1,1,2,50,53,21108
5618,0,1,3,35,60,21209
5619,1,1,3,35,49,20175
5620,0,1,5,35,49,22306
5621,1,1,2,90,47,20176
5622,1,1,2,120,67,8055
5623,0,1,1,35,70,22046
5624,1,1,2,35,64,20902
5625,1,1,2,80,39,22304
5626,0,0,1,35,32,19067
5627,1,1,4,35,50,18940
5628,1,1,1,175,44,20814
5629,0,1,2,35,33,19136
5630,0,1,2,95,30,22101
5631,0,1,4,125,53,20112
5632,1,1,4,40,52,21054
5633,0,1,1,35,36,8520
5634,1,1,1,175,45,20817
5635,1,1,3,60,49,22401
5636,0,1,2,35,56,21136
5637,1,1,3,150,55,20816
5638,1,1,3,35,52,19136
5639,0,1,2,45,56,20904
5640,1,1,4,35,82,21093
5641,1,1,1,35,28,21157
5642,1,1,2,35,47,20905
5643,0,1,3,175,57,19119
5644,0,0,2,55,64,21122
5645,1,1,1,100,66,19067
5646,1,1,1,60,67,22308
5647,0,1,2,65,53,20815
5648,1,1,2,55,78,20853
5649,1,1,2,120,48,21117
5650,1,1,1,65,45,7728
5651,1,1,3,40,62,8628
5652,1,1,1,85,41,8619
5653,1,0,1,35,33,22306
5654,1,1,4,35,53,21014
5655,0,1,1,35,61,21212
5656,1,1,3,75,57,19010
5657,1,1,7,35,34,22039
5658,0,1,2,35,41,20151
5659,1,0,4,70,55,20876
5660,0,1,1,65,59,20171
5661,1,1,3,75,47,21794
5662,1,1,2,175,55,22305
5663,1,1,2,35,40,22602
5664,1,1,2,105,55,22309
5665,0,1,4,35,64,19067
5666,1,1,2,35,47,22101
5667,1,1,3,35,72,20715
5668,1,0,1,45,32,20910
5669,0,1,4,65,41,21771
5670,0,0,3,35,41,20118
5671,1,1,4,70,57,19087
5672,1,1,2,55,72,20744
5673,1,0,2,35,33,20874
5674,0,1,1,40,84,22203
5675,1,1,2,35,47,22101
5676,1,1,3,75,54,19115
5677,1,1,4,45,56,20165
5678,1,1,3,50,61,22101
5679,0,1,3,55,27,20147
5680,1,1,2,35,53,22101
5681,1,1,6,35,35,8060
5682,0,1,6,35,39,8109
5683,1,1,1,35,39,8094
5684,0,1,4,35,47,20715
5685,1,1,2,35,56,21401
5686,1,1,3,35,62,21104
5687,0,1,1,95,60,24060
5688,1,1,2,115,54,8088
5689,1,1,1,35,43,20901
5690,0,1,2,35,58,8226
5691,1,1,2,35,87,23233
5692,1,1,3,175,51,19010
5693,0,0,1,175,57,21401
5694,0,1,4,35,46,20876
5695,0,1,2,175,44,22611
5696,1,1,3,115,64,20170
5697,0,1,1,65,57,21029
5698,1,1,2,55,50,19446
5699,1,1,1,100,50,19154
5700,1,1,1,35,48,20165
5701,0,0,3,60,53,22611
5702,1,1,4,35,45,19067
5703,0,0,1,35,35,20015
5704,1,1,4,35,62,22310
5705,0,1,1,80,76,20902
5706,1,1,1,85,74,23185
5707,0,1,4,35,68,23185
5708,1,1,2,40,50,19002
5709,1,1,3,85,63,20197
5710,0,1,1,35,73,21204
5711,1,1,4,35,68,21228
5712,0,1,3,55,38,21157
5713,1,1,2,85,48,20855
5714,0,1,6,35,42,8723
5715,0,1,6,50,42,8078
5716,1,1,2,40,63,8620
5717,0,1,1,55,45,20879
5718,1,1,3,50,43,8221
5719,0,1,2,35,42,21037
5720,1,1,2,35,43,8540
5721,1,1,5,85,57,21228
5722,1,1,4,55,69,21093
5723,1,1,2,35,48,8071
5724,0,1,4,35,35,8046
5725,1,1,2,50,60,20036
5726,1,1,4,85,71,8873
5727,0,1,3,110,44,8550
5728,1,1,5,160,53,22204
5729,0,1,2,95,57,20008
5730,1,1,3,35,55,21046
5731,1,1,4,35,35,21037
5732,1,1,3,35,56,20854
5733,1,1,4,35,33,20132
5734,1,1,2,45,42,8033
5735,1,1,2,80,58,21042
5736,1,1,1,130,59,20853
5737,1,1,1,175,50,20817
5738,1,1,4,130,41,20148
5739,0,1,3,35,56,23229
5740,0,1,1,35,60,20007
5741,1,1,3,130,74,22308
5742,0,1,1,145,49,22043
5743,0,1,2,35,61,19154
5744,1,1,2,55,50,21234
5745,1,1,2,35,46,8724
5746,0,1,3,140,46,19047
5747,0,1,1,35,53,23113
5748,0,0,1,35,32,20815
5749,1,1,3,85,66,19083
5750,1,1,3,55,57,8002
5751,1,0,1,55,54,22304
5752,1,1,3,175,47,22066
5753,0,1,2,35,64,20783
5754,0,1,1,130,71,22901
5755,1,1,3,35,54,19047
5756,0,1,3,35,42,21054
5757,1,1,1,140,63,22101
5758,0,1,3,35,60,21093
5759,0,1,3,35,40,21236
5760,0,1,4,35,61,21286
5761,1,1,1,35,52,20815
5762,1,1,2,35,66,21030
5763,1,0,1,35,58,20158
5764,0,0,2,35,36,21227
5765,1,1,1,35,54,8085
5766,1,1,3,60,66,22003
5767,1,1,1,35,61,20186
5768,1,1,4,35,49,20171
5769,1,1,2,40,64,21701
5770,0,1,2,80,37,20132
5771,0,1,4,35,46,21228
5772,1,1,1,35,78,22401
5773,0,1,2,35,44,7728
5774,1,1,4,150,53,22554
5775,0,1,2,80,49,21207
5776,0,0,2,105,77,8055
5777,1,1,3,65,44,21228
5778,0,1,5,130,48,21401
